windhager.WFBPK.Pufferspeicher_2000.Pufferladepumpe.max_Drehzahl;1/16/1/100;/1/16/1/20/22/0
windhager.WFBPK.Pufferspeicher_2000.Pufferladepumpe.Drehzahlregelung;1/16/1/100;/1/16/1/7/12/0
windhager.WFBPK.Pufferspeicher_2000.Ext_Waermeanforderung.Solltemperatur_ext_Waermeanforderung;1/16/1/101;/1/16/1/9/57/0
windhager.WFBPK.Pufferspeicher_2000.Modulinfo.Funktionsbezeichnung;1/16/1/102;/1/16/1/4/5/0
windhager.WFBPK.Pufferspeicher_2000.Modulinfo.Softwareversion_Feuerungsautomat;1/16/1/102;/1/16/1/4/92/0
windhager.WFBPK.Pufferspeicher_2000.Modulinfo.unbekannt;1/16/1/102;/1/16/1/20/127/0
windhager.WFBPK.Pufferspeicher_2000.Modulinfo.Version_HW;1/16/1/102;/1/16/1/4/93/0
windhager.WFBPK.Pufferspeicher_2000.Kesseltemperatur.Solltemperatur;1/16/1/103;/1/16/1/1/7/0
windhager.WFBPK.Pufferspeicher_2000.Puffertemperaturen.TPE;1/16/1/104;/1/16/1/21/65/0
windhager.WFBPK.Pufferspeicher_2000.Puffertemperaturen.TPA;1/16/1/104;/1/16/1/21/66/0
windhager.WFBPK.Pufferspeicher_2000.Puffertemperaturen.Sollwert;1/16/1/104;/1/16/1/1/15/0
windhager.WFBPK.Pufferspeicher_2000.WEPumpe.Nachlaufzeit;1/16/1/105;/1/16/1/9/0/0
windhager.WFBPK.Pufferspeicher_2000.WWLadung.Kesselueberhoehung;1/16/1/106;/1/16/1/5/1/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.Pumpe_Waermeerzeuger;1/16/1/107;/1/16/1/1/22/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.Brenner_Stufe;1/16/1/107;/1/16/1/1/100/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.unbekannt;1/16/1/107;/1/16/1/22/75/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.Mischer_Kesselschutz;1/16/1/107;/1/16/1/1/102/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.unbekannt;1/16/1/113;/1/16/1/20/125/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.unbekannt;1/16/1/113;/1/16/1/20/126/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.unbekannt;1/16/1/113;/1/16/1/7/20/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.Ruecklauftemperatur_Waermeerzeuger;1/16/1/114;/1/16/1/0/8/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.Ruecklauftemp_Sollwert_Waermeerzeuger;1/16/1/114;/1/16/1/1/8/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.unbekannt;1/16/1/115;/1/16/1/20/124/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.Uhrzeit;1/16/1/116;/1/16/1/2/72/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.Datum;1/16/1/116;/1/16/1/2/70/0
windhager.WFBPK.Pufferspeicher_2000.unbekannt.Systemzeit;1/16/1/117;/1/16/1/4/12/0
windhager.WFBPK.KAS.Betriebswahl.Betriebswahl;1/16/2/97;/1/16/2/20/15/0
windhager.WFBPK.KAS.Uhrzeit__Datum.Uhrzeit;1/16/2/98;/1/16/2/2/72/0
windhager.WFBPK.KAS.Uhrzeit__Datum.Datum;1/16/2/98;/1/16/2/2/70/0
windhager.WFBPK.KAS.Modulfunktionen.Modulfunktion;1/16/2/99;/1/16/2/20/19/0
windhager.WFBPK.KAS.Modulfunktionen.Anzahl_der_WEZ;1/16/2/99;/1/16/2/6/32/0
windhager.WFBPK.KAS.Weiche_Puffertemperatur.KesselMinimaltemperatur;1/16/2/100;/1/16/2/9/32/0
windhager.WFBPK.KAS.Weiche_Puffertemperatur.Maximalwert;1/16/2/100;/1/16/2/10/31/0
windhager.WFBPK.KAS.Weiche_Puffertemperatur.Überhoehung;1/16/2/100;/1/16/2/6/4/0
windhager.WFBPK.KAS.Weiche_Puffertemperatur.Hysterese;1/16/2/100;/1/16/2/9/35/0
windhager.WFBPK.KAS.Folgeschaltung.Startleistung;1/16/2/101;/1/16/2/20/20/0
